,Date,MainFailure,AssemblyFailure,FailureDescr,TimeLost
265,2022-03-07 17:03:58,Awaria,stacja 60 - cell 1,zabłokowany motor w stacji. Czyszczenie błędów,5
266,2022-03-07 18:41:06,Awaria,stacja 60 - cell 2,zabłokowany motor w stacji. Czyszczenie błędów,25
267,2022-03-07 19:04:21,Awaria,stacja 60 - KUKA,"zawieszenie w cell 2, interwencja DUR",60
268,2022-03-07 19:23:55,Ogolne_Linia,,"wyciąganie motorów z linii poprzez duży odpad na st.70 i zablokowanie w st. Hydraulicznij, przewodnik 56748251",15
269,2022-03-07 20:01:03,Przegląd_Serwis,interwencja DUR,zawieszenie KUKA do 22:00,120
270,2022-03-08 10:58:52,Awaria,stacja 60 - KUKA,zaczeli prace od 10.50,290
271,2022-03-08 11:07:55,Ogolne_Linia,zapełnianie linii,,5
272,2022-03-08 11:18:36,Przegląd_Serwis,wymiana filtra,dokrencanie szrub na filtrie hg003,35
273,2022-03-08 12:09:44,Ogolne_Linia,dokładanie komponentów,dokladanie plyt,3
274,2022-03-08 12:23:52,Ogolne_Linia,dokładanie komponentów,dokladanie srub,2
275,2022-03-08 13:25:07,Ogolne_Linia,dokładanie komponentów,dokladanie plyt,3
276,2022-03-08 15:46:34,Ogolne_Linia,dokładanie komponentów,uzupełnienie śrub,1
277,2022-03-08 17:32:13,Ogolne_Linia,dokładanie komponentów,"uzupełnienie śrub, płyt",2
278,2022-03-08 18:40:01,Awaria,stacja 60 - KUKA,zawieszenie od 18:30 na motore OMPx50 Oczekiwanie na DUR,30
279,2022-03-08 20:12:37,Ogolne_Linia,dokładanie komponentów,"uzupełnienie śrub, płyt",2
280,2022-03-08 21:34:50,Ogolne_Linia,dokładanie komponentów,"uzupełnienie śrub, płyt, oringów, drenów",3
281,2022-03-08 21:54:37,Ogolne_Linia,dodatkowa przerwa,przerwa jednego operatora od 21:40 do 22:00,5
282,2022-03-08 23:02:19,Jakość,duży odpad,dren 7/ kierunek 2,
283,2022-03-09 05:47:30,Ogolne_Linia,dokładanie komponentów,,3
284,2022-03-09 05:47:52,Ogolne_Linia,rework motoru,,5
285,2022-03-09 06:49:16,Ogolne_Linia,dokładanie komponentów,dokladanie szrub,2
286,2022-03-09 07:22:27,Ogolne_Linia,dokładanie komponentów,dokladanie plyt,3
287,2022-03-09 08:20:41,Ogolne_Linia,dokładanie komponentów,dokladanie szrub,2
288,2022-03-09 08:21:03,Awaria,stacja 20 - praska,zawieszenie monitoru,4
289,2022-03-09 08:47:38,Awaria,stacja 20 - praska,"nie pokazuje serijny nomer, bład sterownika łapki",35
290,2022-03-09 10:10:26,Awaria,stacja 30 - montaż silnika,nie dziala przytisk zeby zrobic zdecia,2
291,2022-03-09 14:27:25,Awaria,stacja 41 - dokręcanie śrub,nie skręca motora,15
292,2022-03-09 14:58:31,Ogolne_Linia,,drukowanie poprawkowej etykiety po st 30,1
293,2022-03-09 15:24:12,Ogolne_Linia,dokładanie komponentów,uzupełnienie śrub,2
294,2022-03-09 16:21:57,Awaria,stacja 60 - cell 1,"blokuje motory 11185582, test na jednej stacij",30
295,2022-03-09 16:35:50,Ogolne_Linia,dokładanie komponentów,uzupełnienie śrub,1
296,2022-03-09 16:42:23,Przegląd_Serwis,interwencja DUR,DUR zabrał adapter z cell 1,1
297,2022-03-09 17:03:16,Ogolne_Linia,,puszczenie reworka 11185582,40
298,2022-03-09 17:27:40,Ogolne_Linia,dokładanie komponentów,"uzupełnienie śrub, plyt",2
299,2022-03-09 18:00:35,Ogolne_Linia,,"test na jednej stacij, puszczenie reworka 11185582",45
300,2022-03-09 18:20:18,Awaria,stacja 60 - cell 2,zabłokowany motor w stacji. Czyszczenie błędów,5
301,2022-03-09 19:13:20,Ogolne_Linia,dokładanie komponentów,uzupełnienie śrub,1
302,2022-03-09 19:25:47,Awaria,stacja 60 - cell 2,blokada drzwi st.hydrauicznej.Czyszczenie błędów,8
303,2022-03-09 20:16:11,Ogolne_Linia,dokładanie komponentów,uzupełnienie śrub,2
304,2022-03-09 21:22:48,Awaria,stacja 60 - cell 2,zabłokowany motor w stacji.Kawałek wałka zostało w adapterze.,10
305,2022-03-09 21:36:53,Ogolne_Linia,dodatkowa przerwa,dla 2 operatorów od 21:40 do 22:00,20
306,2022-03-09 21:52:56,Ogolne_Linia,dokładanie komponentów,"uzuełnienie śrub, plyt, oringów, drenów",5
307,2022-03-10 03:17:02,Awaria,stacja 60 - KUKA,zawieszenie ,60
308,2022-03-10 04:34:16,Ogolne_Linia,zapełnianie linii,,10
309,2022-03-10 05:54:49,,,,
310,2022-03-10 06:47:05,Awaria,stacja 50 - test szczelności,"st50 test szczelnosci otwarcie wysokiego cisnenia do przylacza bocznego, B202a not OFF",do 11.45
311,2022-03-10 13:24:51,Ogolne_Linia,dokładanie komponentów,dokladanie plyt,2
312,2022-03-10 13:42:14,Ogolne_Linia,dodatkowa przerwa,2 osoby poszli na dodatkowom pzserwe,20
313,2022-03-10 15:09:44,Ogolne_Linia,dokładanie komponentów,uzupełnienie śrub,1
314,2022-03-10 15:35:39,Przegląd_Serwis,praca technologa,"czyszczenie błędów,zawieszenie aplikacji",10
315,2022-03-10 15:52:26,Awaria,stacja 60 - cell 1,"kalibracja stacja, zablokowany motor z gear setom 151-1193",15
316,2022-03-10 16:47:45,Ogolne_Linia,dokładanie komponentów,"uzupełnienie śrub, płyt",3
317,2022-03-10 16:59:51,Awaria,stacja 60 - cell 1,kalibracja stacjaod 15:45 do16:10,10
318,2022-03-10 17:23:26,Awaria,stacja 60 - cell 2,"zawieszenie motora w stancji z gear setom 151-1186, czyszczenie błędów",15
319,2022-03-10 18:12:04,Awaria,stacja 55 - winda,,15
320,2022-03-10 19:01:47,Ogolne_Linia,dokładanie komponentów,uzupełnienie śrub,1
321,2022-03-10 19:10:03,Awaria,stacja 60 - cell 1,"zawieszenie motora w stancji z gear setom 151-1186, czyszczenie błędów",15
322,2022-03-10 19:36:52,Przegląd_Serwis,wymiana filtra,Motory odpadają na czystość. Oczekiwanie na Houghton i wymiane  HQ020 i HQ003,25
323,2022-03-10 20:03:10,Przegląd_Serwis,wymiana filtra,wymiane  HQ020 i HQ003,60
324,2022-03-10 21:04:39,Jakość,,st1 odpad  motorów na czystość + przedlużony test,10
325,2022-03-10 21:23:23,Ogolne_Linia,dokładanie komponentów,"uzupełnienie śrub, płyt,oringów, drenów",5
326,2022-03-10 21:47:45,Ogolne_Linia,dodatkowa przerwa,dla 2 operatorów,20
327,2022-03-10 23:57:55,Awaria,stacja 70 - stacja napraw,Duży odpad motorów OMRx200 na dren od 22:00 do 23:00,10
328,2022-03-10 23:58:09,Awaria,stacja 60 - cell 1,"zablokowany motor, czyszczenie błędów",10
329,2022-03-11 00:02:06,Awaria,stacja 60 - KUKA,"zawieszenie KUKY z motorem na st.70, adapter z stancji 1 został na motore, oczekiwanie na DUR",60
330,2022-03-11 00:59:26,Przegląd_Serwis,wymiana papieru w drukarce,wymiana etykiet,15
331,2022-03-11 01:09:36,Przegląd_Serwis,interwencja DUR,,60
332,2022-03-11 02:07:16,Awaria,stacja 60 - KUKA,,70
333,2022-03-11 05:50:24,Awaria,stacja 60 - KUKA,,
334,2022-03-11 07:07:06,Awaria,stacja 60 - cell 1,awaria z nocnej zmiany,1godz7min
335,2022-03-11 07:07:39,Jakość,,pusczane testera tylko na cell 2 ,2
336,2022-03-11 07:08:34,Awaria,stacja 60 - cell 1,"nie dziala cell 1 i uszkodzony jeden adapter , praca tylko na cell2",30
337,2022-03-11 07:12:57,Awaria,stacja 50 - test szczelności,"zablokowany motor na st 50, w systemie jego widzi jak zrobiony tylko na st 41, sciaganie z linii i pusczanie reworku 3 szt",10
338,2022-03-11 07:37:50,Przegląd_Serwis,praca technologa,kalibracja cell 1,13
339,2022-03-11 07:56:57,Przegląd_Serwis,wymiana filtra,HG003,20
340,2022-03-11 08:34:44,Jakość,duży odpad,otpada na czystosc,1godz30min
341,2022-03-11 08:44:45,Ogolne_Linia,dokładanie komponentów,dokladanie srub,2
342,2022-03-11 09:04:15,Awaria,stacja 70 - stacja napraw,zawieszenie robota,13
343,2022-03-11 10:02:15,Przegląd_Serwis,wymiana filtra,wymiana uszkodzonego filtru i nacisnenty grzyb,40
344,2022-03-11 11:18:34,Ogolne_Linia,rework motoru,4 sztuki,8
345,2022-03-11 11:44:36,Awaria,stacja 60 - cell 2,stancja wydawala nezrozumialy dziwny dzwiek,50
346,2022-03-11 12:33:17,Przegląd_Serwis,wymiana filtra,wymiana budowy filtrow,
347,2022-03-11 14:06:44,Przegląd_Serwis,praca technologa,Burek W.,15
348,2022-03-11 14:19:44,Przegląd_Serwis,praca technologa,sciąganie motorów z całej linii 11185636,15
349,2022-03-11 14:30:53,Ogolne_Linia,zapełnianie linii,,15
350,2022-03-11 14:50:01,Awaria,stacja 60 - KUKA,"zawieszenie KUKY z motorem na st.80, adapter z stancji 1 został na motorze",10
351,2022-03-11 15:02:12,Przegląd_Serwis,interwencja DUR,od 14:50,25
352,2022-03-11 15:25:46,Awaria,stacja 60 - cell 1,praca na 1 cell,5
353,2022-03-11 15:31:04,Awaria,stacja 60 - KUKA,"zawieszenie KUKY z motorem na st.80, adapter z stancji 2 został na motorze",30
354,2022-03-11 15:34:02,Przegląd_Serwis,praca technologa,Burek W.,25
355,2022-03-11 16:00:10,Przegląd_Serwis,praca technologa, z interwencja DUR,45
356,2022-03-11 17:07:17,Jakość,selekcja komponentów,wadłiwe wałki 11183554,10
357,2022-03-11 17:10:16,Awaria,stacja 60 - KUKA,"zawieszenie KUKY z motorem na st.70, adapter z stancji 1 został na motorze, oczekiwanie na DUR",50
358,2022-03-11 18:09:13,Awaria,stacja 60 - KUKA,"zawieszenie KUKY z motorem na st.70, adapter z stancji 1 został na motorze,  oczekiwanie na DUR",60
359,2022-03-11 19:00:28,Oczekwianie,,na DUR,60
360,2022-03-11 20:58:31,Przegląd_Serwis,interwencja DUR,,60
361,2022-03-11 21:27:11,Awaria,stacja 60 - cell 1,praca na 1 cell,15
362,2022-03-11 21:33:15,Ogolne_Linia,dodatkowa przerwa,dla 3 operatorów,20
363,2022-03-11 22:10:21,Awaria,stacja 60 - cell 1,praca na 1 cell,60
364,2022-03-12 00:14:46,Awaria,stacja 60 - cell 1,praca na 1 cell,60
365,2022-03-12 00:15:08,Awaria,stacja 60 - cell 1,praca na 1 cell do konca zmiany ,360
366,2022-03-14 06:15:08,Awaria,stacja 60 - cell 1,praca na jedną cele,25
367,2022-03-14 07:21:07,Ogolne_Linia,dokładanie komponentów,uzupełnienie śrub,1
368,2022-03-14 07:28:50,Awaria,stacja 60 - cell 1,praca na jedną cele,20
369,2022-03-14 08:51:01,Awaria,stacja 60 - cell 1,praca na jedną cele,20
370,2022-03-14 09:02:53,Awaria,stacja 80 - dokręcanie korków,zawieszenie monitora ,2
371,2022-03-14 09:11:58,Awaria,stacja 60 - cell 1,praca na jedną cele,10
372,2022-03-14 09:14:40,Ogolne_Linia,dokładanie komponentów,"uzupełnienie śrub, płyt",2
373,2022-03-14 10:01:04,Przegląd_Serwis,praca technologa,Mikos P.,35
374,2022-03-14 11:44:20,Ogolne_Linia,dokładanie komponentów,uzupełnienie śrub,1
375,2022-03-14 12:41:33,Ogolne_Linia,dokładanie komponentów,uzupełnienie śrub,1
376,2022-03-14 12:59:18,Awaria,stacja 20 - praska,naprawa oświetłenia,4
377,2022-03-14 13:06:54,Ogolne_Linia,rework motoru,,2
378,2022-03-14 13:35:47,Ogolne_Linia,dokładanie komponentów,"uzupełnienie śrub, płyt, oringów, drenów",3
379,2022-03-14 13:36:21,Ogolne_Linia,dodatkowa przerwa,dla dwóch operatorów od 13:40,20
380,2022-03-14 15:45:53,Ogolne_Linia,,sciagnięcie dwóch prewodników z linii 56748226 i 56748255     Kod motoru: 11242307 i 11185636,30
381,2022-03-14 16:05:59,Ogolne_Linia,dokładanie komponentów,uzupełnienie śrub,2
382,2022-03-14 20:00:13,Ogolne_Linia,,3 operatora na linii,8
383,2022-03-14 20:41:52,Awaria,stacja 20 - praska,"zle zaprasowanie teflony,duży odpad",20
384,2022-03-14 21:03:49,Awaria,stacja 20 - praska,naprawa praski przez DuR,60
385,2022-03-15 01:22:30,Oczekiwanie,,od 22 do 22.26 ocekiwanie na material,26
386,2022-03-15 01:22:57,Ogolne_Linia,rework motoru,rework 16 motorow,30
387,2022-03-15 01:23:28,Przegląd_Serwis,wymiana filtra,HG002,20
388,2022-03-15 01:23:38,Awaria,,zawieszenie wszystkich stancij,5 GODZIN
389,2022-03-15 01:24:01,Awaria,,WYLONCZYLI Z TYLU LINIE PRZEZ TO NIE ZAPISAL SIE JEDOX,5 GODZIN
390,2022-03-15 02:39:34,Oczekiwanie,,od 22 do 22.26 ocekiwanie na material,26
391,2022-03-15 02:40:25,Ogolne_Linia,rework motoru,16 reworkow ,30
392,2022-03-15 02:40:49,Przegląd_Serwis,wymiana filtra,HG002,20
393,2022-03-15 02:41:06,Awaria,,zawieszenie wszystkich stancij,1 god 16 m
394,2022-03-15 02:41:29,Awaria,,"wylonczenie calej linii , nie zapisal sie jedox",5
395,2022-03-15 02:42:01,Awaria,,od 1.23 do 02.39 linia zgubila polonczenie z serwerom,1 god 16 m
396,2022-03-15 02:43:50,Ogolne_Linia,,wlonczenie kompoterow,10
397,2022-03-15 02:46:41,Awaria,stacja 20 - praska,nie dziala st 20,25
398,2022-03-15 03:21:53,Awaria,stacja 30 - montaż silnika,nie dziala drukarka,5
399,2022-03-15 03:26:44,Awaria,stacja 50 - test szczelności,nie dziala st 50,4
400,2022-03-15 03:29:48,Awaria,stacja 41 - dokręcanie śrub,nie dziala,2
401,2022-03-15 03:31:28,Ogolne_Linia,,nagrzewanie st gidraulicznej,1 god 20min
402,2022-03-15 03:31:47,Awaria,stacja 70 - stacja napraw,adeq swieci na czerwono,33
403,2022-03-15 04:04:52,Awaria,,przy naprawianiu adeq wyloczyli linie,1 god 2 min
404,2022-03-15 04:22:34,Awaria,stacja 30 - montaż silnika,naprawa drukarki i innych stancij,1 god 2 min
405,2022-03-15 05:06:00,Przegląd_Serwis,wymiana filtra,HG020,25
406,2022-03-15 06:16:05,Przegląd_Serwis,wymiana papieru w drukarce,wymiana kalki,10
407,2022-03-15 06:23:52,Jakość,duży odpad,kierunek nie ustawiony po włączeniu linii po nocnej zmianie,20
408,2022-03-15 07:21:00,Ogolne_Linia,dokładanie komponentów,uzupełnienie śrub,1
409,2022-03-15 08:43:21,Ogolne_Linia,dokładanie komponentów,uzupełnienie śrub,1
410,2022-03-15 10:28:02,Przegląd_Serwis,,narzedziownia zabrała wszystkie roboczę torpedy do szlifowania,10
411,2022-03-15 10:50:03,Ogolne_Linia,rework motoru,odnalezienie statusu i puszczenie dwóch reworków motorów bez numeru serijnego,10.
412,2022-03-15 11:08:41,Ogolne_Linia,dokładanie komponentów,"uzupełnienie śrub, płyt",3
413,2022-03-15 11:55:17,Awaria,stacja 60 - cell 1,przedłużony test na czystość,12
414,2022-03-15 12:24:54,Awaria,stacja 60 - cell 2,GQ1 air conditioner.czyszczenie błędów,20
415,2022-03-15 12:59:47,Awaria,stacja 60 - cell 1,przedłużony test na czystość,20
416,2022-03-15 13:04:52,Awaria,stacja 60 - cell 1,przedłużony test na czystość,20
417,2022-03-15 13:23:28,Awaria,stacja 60 - cell 1,każdy motor na cell 1 odpada na czystość na st.napraw. Koordynator i technolog zostali poinformowani,10
418,2022-03-15 13:42:25,Ogolne_Linia,dokładanie komponentów,"uzupełnienie śrub, płyt, oringów, drenów",5
419,2022-03-15 13:51:10,Ogolne_Linia,dodatkowa przerwa,dla 1 operatora,10
420,2022-03-15 14:05:08,Ogolne_Linia,,praca na 1st.od god.14-00,22
421,2022-03-15 15:02:30,Ogolne_Linia,,"praca na 1 CELLe,przedłużony test na czystość",22
422,2022-03-15 16:02:57,Ogolne_Linia,,"praca na 1 CELLe,przedłużony test na czystość",22
423,2022-03-15 17:04:17,Ogolne_Linia,,"praca na 1 CELLe,przedłużony test na czystość",15
424,2022-03-15 18:25:01,Ogolne_Linia,,praca na 2 st. Od god.18-10,10
425,2022-03-15 18:35:27,Awaria,stacja 60 - KUKA,zawieszenie KUKI,30
426,2022-03-15 19:46:53,Awaria,stacja 60 - cell 2,"duży odpad motorów na test czystośći,praca na 1 celle od god.19-45",20
427,2022-03-15 20:17:23,Awaria,stacja 60 - cell 2,praca houqhtona z wymiany filtrów,30
428,2022-03-15 22:06:09,Jakość,,pusczanie tastera,4
429,2022-03-15 22:18:24,Awaria,stacja 55 - winda,spadli paletki z windy st 55,10
430,2022-03-15 22:31:42,Awaria,stacja 55 - winda,"nie dziala winda,oczekiwanie na DURU",2 god 10min
431,,,,"2 osoby na pakowaniu, 2 osoby przekleanie etykiet",
432,,,,12 szt motory z pakowania pusczone na test,
433,2022-03-16 02:19:40,Awaria,,"zawieszenie st 10, pisze tylko serijny nomer motoru , oczekiwanie na DURU!",10
434,2022-03-16 06:21:28,Awaria,stacja 10 - załadunek paletki,problematyczny pomiar cardana 11184806,5
435,2022-03-16 07:13:06,Awaria,stacja 60 - cell 1,przedłużony test na szczelność + cell 2,5
436,2022-03-16 07:19:08,Ogolne_Linia,dokładanie komponentów,uzupełnienie śrub,1
437,2022-03-16 08:27:29,Ogolne_Linia,dokładanie komponentów,"uzupełnienie śrub, płyt",2
438,2022-03-16 08:39:26,Awaria,stacja 60 - cell 1,przedłużony test na szczelność + cell 2,7
439,2022-03-16 09:04:56,Przegląd_Serwis,wymiana filtra,HQ020. Oczekiwanie na Houghton i czyszczenie błędów,20
440,2022-03-16 10:11:34,Awaria,stacja 60 - cell 1,przedłużony test na szczelność + cell 2,10
441,2022-03-16 10:23:22,Ogolne_Linia,dokładanie komponentów,uzupełnienie śrub,2
442,2022-03-16 11:22:24,Awaria,stacja 20 - praska,zawieszenie monitora,2
443,2022-03-16 11:55:11,Ogolne_Linia,dokładanie komponentów,uzupełnienie śrub,1
444,2022-03-16 12:42:51,Ogolne_Linia,dokładanie komponentów,uzupełnienie śrub,1
445,2022-03-16 12:45:19,Awaria,stacja 60 - cell 2,motor odłożony z adapterem,5
446,2022-03-16 12:50:03,Przegląd_Serwis,interwencja DUR,,10
447,2022-03-16 13:44:47,Przegląd_Serwis,interwencja DUR,do 13:45,45
448,2022-03-16 13:45:46,Ogolne_Linia,dokładanie komponentów,"płyty,dreny,śruby,oringy",4
449,2022-03-16 13:49:50,Ogolne_Linia,dodatkowa przerwa,dla 1 operatora,10
450,2022-03-16 14:53:57,Jakość,,zabranie motora z linii do kontroli jakośći,3
451,2022-03-16 14:55:40,Ogolne_Linia,rework motoru,rework motoru,2
452,2022-03-16 15:39:17,Awaria,stacja 40 - montaż śrub,"nie dziala winda na zmiany pozucji śrub,oczekiwanie na DUR",15
453,2022-03-16 17:08:52,Awaria,stacja 60 - cell 1,przedłużony test na czystośći +cell 2,8
454,2022-03-16 18:12:28,Awaria,stacja 60 - cell 1,przedłużony test na czystość +cell 2,8
455,2022-03-16 18:52:48,Awaria,stacja 20 - praska,zawieszenie komputera,3
456,2022-03-16 21:08:16,Awaria,stacja 60 - KUKA,"zawieszenie Kuki,oczekiwanie na DUR",12
457,2022-03-16 21:20:54,Awaria,stacja 60 - KUKA,NAPRAWA   KUKI,25
458,2022-03-16 21:48:55,Ogolne_Linia,,przerwa dwóh operatirow,10
459,2022-03-16 23:00:23,Ogolne_Linia,dodatkowa przerwa,,10
460,2022-03-16 23:00:38,Przegląd_Serwis,wymiana filtra,wymiana filtru HQ002,25
461,,,,praca na 1 st.,
462,2022-03-16 23:01:13,Awaria,stacja 60 - cell 2,po wymianie filtra motory dalej odpada na czystosc ,32
463,2022-03-16 23:33:54,Awaria,stacja 60 - cell 2,komunikat o wymianie filtrów HQ002 i HQ020,14
464,2022-03-16 23:47:17,Awaria,stacja 60 - cell 1,komunikat trigger HQ002 i HQ020,13
465,2022-03-16 23:59:29,Przegląd_Serwis,interwencja DUR,"naprawa CELL1 ,CELL2 przez DUR  i Houghton",40
466,2022-03-17 02:57:03,Awaria,stacja 60 - cell 1,przedluzoni testy,5
467,2022-03-17 03:45:23,Awaria,stacja 60 - cell 2,praca na 1 st. Od 3:45,2 godz. 15 min.
468,2022-03-17 06:00:34,Ogolne_Linia,dodatkowa przerwa,dla 1 operatora,10
469,2022-03-17 07:06:45,Ogolne_Linia,dokładanie komponentów,uzupełnianie śrub,2
470,2022-03-17 08:49:22,Ogolne_Linia,dokładanie komponentów,uzupełnianie śrub,1
471,2022-03-17 09:02:44,Ogolne_Linia,dokładanie komponentów,"uzupełnienie oringów, płyt",5
472,2022-03-17 11:09:27,Ogolne_Linia,dokładanie komponentów,uzupełnienie śrub,1
473,2022-03-17 11:34:11,IT_Problem,,praca IT od 11:20,14
474,2022-03-17 11:37:25,Ogolne_Linia,rework motoru,8 szt.,10
475,2022-03-17 12:32:52,Ogolne_Linia,dokładanie komponentów,uzupełnienie śrub,2
476,2022-03-17 13:00:24,Jakość,duży odpad,"na st.70, szczelność od 12 do 13 godz.",10
477,2022-03-17 13:06:32,Jakość,duży odpad,zakorkowana st.napraw,5
478,2022-03-17 13:26:32,Przegląd_Serwis,wymiana filtra, Oczekiwanie na Houghton i wymiana HQ020 i HQ001,15
479,2022-03-17 13:39:51,Ogolne_Linia,dokładanie komponentów,"uzupełnienie śrub, płyt, oringów, drenów",5
480,2022-03-17 13:40:48,Awaria,stacja 60 - cell 2,wydłużony test na szczelność przez całą zmiane,8 godz.
481,2022-03-18 19:11:11,Ogolne_Linia,rework motoru,"motory  ord.56748255 ,dalej odpadąm na obroty,nie udany rework",15
482,2022-03-18 21:09:39,Awaria,stacja 20 - praska,"korpus zostal zablokowany na mocowaniu praski,oczekiwanie  na DUR",51
483,2022-03-18 22:02:21,Awaria,stacja 20 - praska,"zawieszenie motora na st 20, poprzedniej zmiany",3
484,2022-03-18 22:05:20,Awaria,stacja 20 - praska,znow zawieszenie motora ,7
485,2022-03-18 22:16:33,Ogolne_Linia,zapełnianie linii,,5
486,2022-03-18 23:45:56,Awaria,stacja 60 - KUKA,"robilismy clear eror, otpada na moment oborotu, nie odklada na naprawe motory",5
487,2022-03-18 23:56:06,Przegląd_Serwis,wymiana filtra,HG003,9
488,2022-03-19 00:31:12,Jakość,duży odpad,"otpad motorow ,moment obotoru ,zlecenie 56752951",2.5 godziny
489,2022-03-19 00:42:50,Ogolne_Linia,dokładanie komponentów,dokladanie plyt,3
490,2022-03-19 00:43:05,Ogolne_Linia,dokładanie komponentów,dokladanie szrub,2
491,2022-03-19 00:48:13,Awaria,stacja 60 - KUKA,"clear error,  motor ktoryj przeszedl test, byl na zielono, kuku  nie odlozyl motor",10
492,2022-03-19 01:17:43,Jakość,duży odpad,"puscili nowe zlecenie 56752952, tez otada na moment oborotu",10
493,2022-03-19 02:17:19,Ogolne_Linia,dokładanie komponentów,dokladanie srub,2
494,2022-03-19 03:26:00,Ogolne_Linia,dokładanie komponentów,dokladanie srub,2
495,2022-03-19 04:05:01,Ogolne_Linia,dokładanie komponentów,dokladanie srub,2
496,2022-03-19 04:54:18,Ogolne_Linia,dokładanie komponentów,dokladanie plyt,3
497,2022-03-21 06:21:13,Ogolne_Linia,zapełnianie linii,,20
498,2022-03-21 08:01:15,Awaria,stacja 60 - cell 2,awaria CELL2,8
499,2022-03-21 08:12:31,Awaria,stacja 41 - dokręcanie śrub,awaria st.41,25
500,2022-03-21 10:25:25,Awaria,stacja 60 - cell 2,"awaria test CEII2,awaria st.50,zawieszenie HOLEK",10
501,2022-03-21 10:47:57,Przegląd_Serwis,praca technologa,praca tehnologa,10
502,2022-03-21 13:52:48,Ogolne_Linia,,na cała zmieny przedłużony  test na czystość OMR,60
503,2022-03-21 14:05:01,Jakość,,pusczanie testera,4
504,2022-03-21 14:51:02,Przegląd_Serwis,praca technologa,nie idzie smar,8
505,2022-03-21 15:08:51,Awaria,stacja 60 - cell 2,zawieszila sie przy zabieraniu motora z linii,26
506,2022-03-21 15:59:41,Ogolne_Linia,dokładanie komponentów,dokladanie plyt,3
507,2022-03-21 15:59:53,Ogolne_Linia,dokładanie komponentów,dokladanie szrub,2
508,2022-03-21 16:22:15,Awaria,stacja 50 - test szczelności,spad motor z lapki na dol ,12
509,2022-03-21 16:39:47,Awaria,stacja 50 - test szczelności,"z pary sztuk poszlo i znow, spad motor, oczekiwanie na DURU",23
